The State Changed to :INTRO
2012-10-11 03:13:36.562,Bayreuth,Germany, co-ordinates [0.6888968 , 0.5344115]
2012-10-11 03:13:36.656,Bayreuth,Germany, co-ordinates [0.688144 , 0.5349253]
2012-10-11 03:13:36.765,Bayreuth,Germany, co-ordinates [0.6890908 , 0.5348964]
2012-10-11 03:13:36.859,Bayreuth,Germany, co-ordinates [0.6873749 , 0.5351056]
2012-10-11 03:13:36.859,Bayreuth,Germany, co-ordinates [0.6873749 , 0.5351056]
2012-10-11 03:13:37.062,Bayreuth,Germany, co-ordinates [0.6862482 , 0.5320365]
2012-10-11 03:13:37.156,Bayreuth,Germany, co-ordinates [0.6866231 , 0.5329108]
2012-10-11 03:13:37.156,Bayreuth,Germany, co-ordinates [0.6866231 , 0.5329108]
2012-10-11 03:13:37.406,Bayreuth,Germany, co-ordinates [0.6886768 , 0.5332133]
2012-10-11 03:13:37.484,Bayreuth,Germany, co-ordinates [0.6896155 , 0.5334434]
2012-10-11 03:13:37.484,Bayreuth,Germany, co-ordinates [0.6896155 , 0.5334434]
